#id  @ time(ms)          message
11  924   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
1  925   MAC 00:00:00:00:00:00:00:01 Contiki-3.x-3343-gbc2e44581 started. Node id is set to 1.
21  925   RPL: RPL started
38  927   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
46  928   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
32  930   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
21  931   RPL: The Mode of operation is Storng Mode
39  933   Rime started with address 0.0.0.0.0.0.0.39
32  933   RPL: RPL started
1  933   CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
11  934   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
11  936   RPL: RPL started
38  937   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
46  938   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
32  939   RPL: The Mode of operation is Storng Mode
38  940   RPL: RPL started
46  941   RPL: RPL started
21  941   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0015
11  942   RPL: The Mode of operation is Storng Mode
21  945   Starting 'app-p2p-node'
38  946   RPL: The Mode of operation is Storng Mode
1  946   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
39  946   MAC 00:00:00:00:00:00:00:27 Contiki-3.x-3343-gbc2e44581 started. Node id is set to 39.
46  947   RPL: The Mode of operation is Storng Mode
21  949   new udp socket is registered
32  949   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0020
5  950   Rime started with address 0.0.0.0.0.0.0.5
11  952   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:000b
32  952   Starting 'app-p2p-node'
21  953   I am node 21 in the sending list
39  955   CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
11  956   Starting 'app-p2p-node'
1  956   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
38  956   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0026
32  957   new udp socket is registered
46  957   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:002e
1  959   RPL: RPL started
38  960   Starting 'app-p2p-node'
11  960   new udp socket is registered
46  961   Starting 'app-p2p-node'
32  961   I am node 32 in the sending list
38  964   new udp socket is registered
5  964   MAC 00:00:00:00:00:00:00:05 Contiki-3.x-3343-gbc2e44581 started. Node id is set to 5.
11  964   I am node 11 in the sending list
1  965   RPL: The Mode of operation is Storng Mode
46  965   new udp socket is registered
39  968   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
38  968   I am node 38 in the sending list
46  969   I am node 46 in the sending list
5  973   CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
1  975   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0001
39  978   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
1  978   Starting 'app-p2p-root'
39  981   RPL: RPL started
1  982   created a new RPL dag
5  986   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
39  987   RPL: The Mode of operation is Storng Mode
5  996   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
39  997   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0027
5  998   RPL: RPL started
39  1000   Starting 'app-p2p-node'
39  1004   new udp socket is registered
5  1004   RPL: The Mode of operation is Storng Mode
39  1008   I am in the receiving list
5  1015   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0005
5  1018   Starting 'app-p2p-node'
5  1022   new udp socket is registered
5  1026   I am in the receiving list
18  1034   Rime started with address 0.0.0.0.0.0.0.18
18  1048   MAC 00:00:00:00:00:00:00:12 Contiki-3.x-3343-gbc2e44581 started. Node id is set to 18.
18  1057   CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
18  1070   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
18  1080   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
18  1082   RPL: RPL started
18  1088   RPL: The Mode of operation is Storng Mode
18  1098   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0012
18  1102   Starting 'app-p2p-node'
18  1106   new udp socket is registered
18  1111   I am node 18 in the sending list
22  1113   Rime started with address 0.0.0.0.0.0.0.22
22  1127   MAC 00:00:00:00:00:00:00:16 Contiki-3.x-3343-gbc2e44581 started. Node id is set to 22.
22  1136   CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
22  1149   HRPL: Init of IPv6 data structures, 30 neighbors 20 MAX_ROUTES 2 default routers 3 prefixes
22  1159   20 routes 3 unicast addresses 5 multicast addresses 2 anycast addresses
22  1161   RPL: RPL started
22  1167   RPL: The Mode of operation is Storng Mode
22  1177   Tentative link-local IPv6 address fe80:0000:0000:0000:0200:0000:0000:0016
22  1181   Starting 'app-p2p-node'
22  1185   new udp socket is registered
22  1189   I am node 22 in the sending list
43  1291   rpl_dis: send
35  1324   rpl_dis: send
16  1409   rpl_dis: send
24  1422   rpl_dis: send
20  1497   rpl_dis: send
39  1975   rpl_dis: send
5  1993   rpl_dis: send
1  4805   rpl_dio: send
2  4845   #L 1 1
7  4861   #L 1 1
6  4924   #L 1 1
47  6463   rpl_dis: send
2  7201   rpl_dio: send
3  7224   #L 2 1
6  7545   rpl_dio: send
7  7553   rpl_dao: send
11  7664   #L 6 1
6  7685   rpl_dao: send
1  7698   #L 6 1;blue
2  7810   rpl_dao: send
28  7822   rpl_dis: send
1  7822   #L 2 1;blue
1  7837   #L 7 1;blue
7  8061   rpl_dio: send
12  8136   #L 7 1
8  8158   #L 7 1
7  8663   rpl_dio: send
9  8739   rpl_dis: send
3  10139   rpl_dao: send
11  10142   rpl_dao: send
6  10173   #L 11 1;blue
6  10175   rpl_dao: send
1  10283   #L 6 1;blue
3  10342   rpl_dio: send
2  10342   #L 3 1;blue
2  10344   rpl_dao: send
4  10374   #L 3 1
12  10556   rpl_dao: send
7  10610   #L 12 1;blue
7  10612   rpl_dao: send
1  10625   #L 7 1;blue
8  10662   rpl_dio: send
8  10795   rpl_dao: send
7  10861   #L 8 1;blue
7  10863   rpl_dao: send
1  10876   #L 7 1;blue
1  11015   #L 2 1;blue
11  11118   rpl_dio: send
16  11137   #L 11 1
11  11376   rpl_dio: send
2  11617   rpl_dio: send
8  11927   rpl_dio: send
1  11946   rpl_dio: send
9  11968   #L 8 1
13  12025   #L 8 1
12  12174   rpl_dio: send
17  12271   #L 12 1
8  12466   rpl_dio: send
3  12647   rpl_dio: send
6  12926   #L 1 1
2  12974   #L 1 1
7  12991   #L 1 1
4  13229   rpl_dao: send
3  13344   #L 4 1;blue
3  13346   rpl_dao: send
2  13469   #L 3 1;blue
2  13471   rpl_dao: send
1  13484   #L 2 1;blue
7  13772   rpl_dio: send
4  13885   rpl_dio: send
12  13892   #L 7 1
5  13974   #L 4 1
11  14009   rpl_dio: send
16  14354   rpl_dio: send
13  14389   rpl_dao: send
21  14403   #L 16 1
8  14409   #L 13 1;blue
8  14411   rpl_dao: send
17  14416   rpl_dao: send
7  14486   #L 8 1;blue
7  14488   rpl_dao: send
1  14501   #L 7 1;blue
13  14592   rpl_dio: send
11  14595   rpl_dio: send
9  14629   rpl_dio: send
12  14639   #L 17 1;blue
12  14641   rpl_dao: send
14  14648   #L 9 1
6  14654   rpl_dio: send
10  14678   #L 9 1
11  14789   #L 6 1
18  14935   #L 13 1
13  14956   rpl_dio: send
17  15104   rpl_dio: send
22  15136   #L 17 1
17  15346   rpl_dio: send
2  15411   rpl_dio: send
6  15435   rpl_dao: send
16  15448   rpl_dao: send
3  15475   #L 2 1
11  15534   #L 16 1;blue
11  15536   rpl_dao: send
6  15673   #L 11 1;blue
6  15675   rpl_dao: send
1  15777   #L 6 1;blue
2  15888   rpl_dio: send
5  16033   rpl_dio: send
12  16260   rpl_dao: send
3  16334   rpl_dio: send
7  16366   rpl_dio: send
4  16377   #L 3 1
9  16473   rpl_dao: send
8  16531   #L 9 1;blue
8  16533   rpl_dao: send
12  16681   rpl_dio: send
7  16736   #L 8 1;blue
7  16738   rpl_dao: send
17  16773   #L 12 1
14  16956   rpl_dao: send
7  16986   #L 12 1;blue
7  16988   rpl_dao: send
18  17030   rpl_dao: send
2  17052   rpl_dao: send
9  17094   #L 14 1;blue
9  17096   rpl_dao: send
10  17205   rpl_dao: send
5  17447   rpl_dao: send
7  17486   rpl_dao: send
21  17498   rpl_dio: send
8  17531   #L 9 1;blue
8  17533   rpl_dao: send
10  17557   rpl_dio: send
26  17560   #L 21 1
7  17611   #L 8 1;blue
7  17613   rpl_dao: send
9  17629   rpl_dio: send
15  17645   #L 10 1
13  17649   #L 18 1;blue
13  17651   rpl_dao: send
8  17783   #L 13 1;blue
8  17785   rpl_dao: send
14  17792   rpl_dio: send
7  17860   #L 8 1;blue
7  17862   rpl_dao: send
32  17928   rpl_dis: send
1  17936   #L 7 1;blue
1  17947   #L 7 1;blue
1  17957   #L 7 1;blue
1  17961   #L 7 1;blue
4  17998   #L 5 1;blue
4  18000   rpl_dao: send
19  18014   #L 14 1
3  18095   #L 4 1;blue
3  18097   rpl_dao: send
2  18217   #L 3 1;blue
2  18219   rpl_dao: send
9  18221   #L 10 1;blue
9  18223   rpl_dao: send
1  18232   #L 2 1;blue
18  18343   rpl_dio: send
23  18392   #L 18 1
11  18470   rpl_dao: send
6  18548   rpl_dao: send
7  18561   rpl_dao: send
4  18784   rpl_dao: send
22  18804   rpl_dio: send
3  18845   rpl_dao: send
27  18937   #L 22 1
8  18959   rpl_dio: send
2  18968   rpl_dao: send
13  19028   #L 8 1
9  19096   #L 8 1
11  19275   rpl_dio: send
4  19276   rpl_dio: send
5  19352   #L 4 1
16  19391   #L 11 1
3  19506   rpl_dio: send
17  19573   rpl_dao: send
18  19593   rpl_dio: send
12  19637   rpl_dao: send
16  19721   rpl_dio: send
7  19735   rpl_dao: send
8  19740   rpl_dio: send
21  19902   #L 16 1
15  19904   rpl_dao: send
8  19905   #L 9 1;blue
8  19907   rpl_dao: send
10  19926   #L 15 1;blue
10  19928   rpl_dao: send
9  19967   #L 10 1;blue
9  19969   rpl_dao: send
8  20033   #L 9 1;blue
8  20035   rpl_dao: send
19  20050   rpl_dao: send
10  20111   rpl_dio: send
7  20237   #L 8 1;blue
7  20239   rpl_dao: send
7  20244   #L 8 1;blue
7  20246   rpl_dao: send
1  20259   #L 7 1;blue
1  20264   #L 7 1;blue
21  20334   rpl_dao: send
13  20357   rpl_dio: send
16  20389   #L 21 1;blue
16  20391   rpl_dao: send
11  20410   #L 16 1;blue
11  20412   rpl_dao: send
18  20434   #L 13 1
6  20549   #L 11 1;blue
6  20551   rpl_dao: send
1  20564   #L 6 1;blue
23  20596   rpl_dio: send
24  20655   #L 23 1
28  20676   #L 23 1
17  20698   rpl_dio: send
22  20762   #L 17 1
22  21007   rpl_dao: send
17  21147   #L 22 1;blue
14  21149   #L 19 1;blue
17  21149   rpl_dao: send
14  21151   rpl_dao: send
9  21218   #L 14 1;blue
9  21220   rpl_dao: send
12  21264   #L 17 1;blue
12  21266   rpl_dao: send
7  21361   #L 12 1;blue
7  21363   rpl_dao: send
15  21372   rpl_dio: send
3  21374   rpl_dao: send
1  21377   #L 7 1;blue
27  21399   rpl_dio: send
8  21405   #L 9 1;blue
8  21407   rpl_dao: send
7  21486   #L 8 1;blue
7  21488   rpl_dao: send
26  21495   rpl_dio: send
32  21536   #L 27 1
20  21601   #L 15 1
31  21621   #L 26 1
1  21849   #L 7 1;blue
2  21969   rpl_dao: send
19  22003   rpl_dio: send
9  22043   rpl_dio: send
28  22095   rpl_dio: send
14  22151   #L 9 1
10  22181   #L 9 1
5  22314   rpl_dao: send
16  22331   rpl_dao: send
4  22372   rpl_dao: send
11  22411   rpl_dao: send
26  22448   rpl_dio: send
3  22470   rpl_dao: send
2  22593   rpl_dao: send
23  22596   rpl_dio: send
6  22798   rpl_dao: send
14  22886   rpl_dio: send
19  23016   #L 14 1
24  23032   rpl_dao: send
14  23105   rpl_dio: send
24  23138   rpl_dio: send
23  23138   #L 24 1;blue
23  23140   rpl_dao: send
25  23191   #L 24 1
29  23200   #L 24 1
26  23214   rpl_dao: send
21  23275   #L 26 1;blue
21  23277   rpl_dao: send
16  23388   #L 21 1;blue
16  23390   rpl_dao: send
21  23482   rpl_dio: send
13  23600   rpl_dio: send
11  23660   #L 16 1;blue
11  23662   rpl_dao: send
28  23673   rpl_dio: send
33  23692   #L 28 1
6  23799   #L 11 1;blue
6  23801   rpl_dao: send
12  23806   rpl_dio: send
26  23813   #L 21 1
1  23816   rpl_mem_over: memory overflow
28  24080   rpl_dao: send
20  24137   rpl_dio: send
18  24181   #L 23 1;blue
18  24183   rpl_dao: send
23  24214   rpl_dao: send
13  24272   #L 18 1;blue
13  24274   rpl_dao: send
31  24351   rpl_dio: send
4  24354   rpl_dio: send
23  24389   #L 28 1;blue
23  24391   rpl_dao: send
36  24400   #L 31 1
20  24513   rpl_dao: send
8  24531   #L 13 1;blue
8  24533   rpl_dao: send
27  24540   rpl_dao: send
18  24577   rpl_dio: send
7  24611   #L 8 1;blue
7  24613   rpl_dao: send
1  24629   rpl_mem_over: memory overflow
15  24641   #L 20 1;blue
15  24642   rpl_dao: send
5  24665   rpl_dio: send
10  24675   #L 15 1;blue
10  24677   rpl_dao: send
9  24719   #L 10 1;blue
9  24721   rpl_dao: send
15  24740   rpl_dio: send
22  24760   #L 27 1;blue
22  24762   rpl_dao: send
6  24779   rpl_dio: send
17  24896   #L 22 1;blue
17  24898   rpl_dao: send
10  24900   rpl_dio: send
8  24907   #L 9 1;blue
8  24909   rpl_dao: send
7  24987   #L 8 1;blue
7  24989   rpl_dao: send
1  25005   rpl_mem_over: memory overflow
12  25012   #L 17 1;blue
12  25014   rpl_dao: send
15  25020   #L 10 1
16  25096   rpl_dio: send
7  25110   #L 12 1;blue
7  25112   rpl_dao: send
1  25128   rpl_mem_over: memory overflow
32  25146   rpl_dio: send
18  25181   #L 23 1;blue
18  25183   rpl_dao: send
37  25208   #L 32 1
18  25307   #L 23 1;blue
18  25309   rpl_dao: send
26  25385   rpl_dio: send
13  25401   #L 18 1;blue
13  25403   rpl_dao: send
13  25524   #L 18 1;blue
13  25525   rpl_dao: send
8  25658   #L 13 1;blue
8  25660   rpl_dao: send
22  25734   rpl_dio: send
31  25780   rpl_dio: send
8  25781   #L 13 1;blue
8  25783   rpl_dao: send
7  25860   #L 8 1;blue
7  25862   rpl_dao: send
17  25885   rpl_dio: send
32  25975   rpl_dao: send
7  25986   #L 8 1;blue
7  25987   rpl_dao: send
1  26012   rpl_mem_over: memory overflow
1  26022   rpl_mem_over: memory overflow
18  26054   rpl_dio: send
27  26058   #L 32 1;blue
27  26060   rpl_dao: send
5  26064   rpl_dio: send
15  26122   rpl_dio: send
20  26229   #L 15 1
22  26260   #L 27 1;blue
22  26262   rpl_dao: send
15  26263   rpl_dio: send
17  26396   #L 22 1;blue
17  26398   rpl_dao: send
12  26512   #L 17 1;blue
12  26514   rpl_dao: send
19  26542   rpl_dio: send
25  26548   rpl_dio: send
14  26589   rpl_dio: send
23  26604   rpl_dio: send
7  26610   #L 12 1;blue
7  26612   rpl_dao: send
1  26628   rpl_mem_over: memory overflow
29  26821   rpl_dio: send
30  26837   #L 25 1
14  26917   rpl_dio: send
28  26929   #L 23 1
31  26999   rpl_dao: send
26  27060   #L 31 1;blue
26  27062   rpl_dao: send
34  27087   #L 29 1
21  27148   #L 26 1;blue
21  27150   rpl_dao: send
2  27224   rpl_dio: send
16  27262   #L 21 1;blue
16  27264   rpl_dao: send
11  27285   #L 16 1;blue
11  27287   rpl_dao: send
37  27306   rpl_dio: send
42  27338   #L 37 1
3  27348   #L 2 1
38  27416   #L 37 1
6  27422   #L 11 1;blue
6  27423   rpl_dao: send
1  27439   rpl_mem_over: memory overflow
33  27579   rpl_dio: send
36  27974   rpl_dio: send
41  28023   #L 36 1
19  28151   rpl_dio: send
26  28268   rpl_dao: send
21  28400   rpl_dao: send
5  28470   rpl_dio: send
32  28498   rpl_dio: send
26  28503   rpl_dio: send
16  28511   rpl_dao: send
31  28622   #L 26 1
29  28688   rpl_dao: send
24  28778   #L 29 1;blue
24  28780   rpl_dao: send
11  28784   rpl_dao: send
20  28872   rpl_dio: send
23  28888   #L 24 1;blue
23  28890   rpl_dao: send
25  28899   rpl_dao: send
6  28924   rpl_dao: send
18  28932   #L 23 1;blue
18  28934   rpl_dao: send
1  28940   rpl_mem_over: memory overflow
33  28962   rpl_dao: send
30  28991   rpl_dio: send
13  29026   #L 18 1;blue
13  29028   rpl_dao: send
24  29029   #L 25 1;blue
24  29031   rpl_dao: send
23  29139   #L 24 1;blue
23  29141   rpl_dao: send
8  29157   #L 13 1;blue
8  29159   rpl_dao: send
35  29180   #L 30 1
18  29183   #L 23 1;blue
18  29185   rpl_dao: send
7  29237   #L 8 1;blue
7  29239   rpl_dao: send
1  29255   rpl_mem_over: memory overflow
1  29274   rpl_dio: send
13  29274   #L 18 1;blue
13  29276   rpl_dao: send
6  29299   #L 1 1
28  29301   #L 33 1;blue
28  29303   rpl_dao: send
2  29347   #L 1 1
23  29389   #L 28 1;blue
23  29391   rpl_dao: send
22  29406   rpl_dio: send
36  29505   rpl_dao: send
34  29505   rpl_dio: send
18  29558   #L 23 1;blue
18  29560   rpl_dao: send
39  29581   #L 34 1
31  29619   #L 36 1;blue
31  29621   rpl_dao: send
8  29658   #L 13 1;blue
8  29660   rpl_dao: send
35  29683   rpl_dio: send
26  29685   #L 31 1;blue
26  29687   rpl_dao: send
7  29736   #L 8 1;blue
7  29738   rpl_dao: send
1  29754   rpl_mem_over: memory overflow
21  29773   #L 26 1;blue
13  29774   #L 18 1;blue
21  29775   rpl_dao: send
13  29776   rpl_dao: send
12  29853   rpl_dio: send
16  29887   #L 21 1;blue
16  29889   rpl_dao: send
